PetID,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4
f391fc44e,-1.5519809,0.625689,0.8660438,0.031785917,0.15622988
f3b52a69c,-2.0364943,-0.07548533,0.2965116,0.90283924,0.92692953
f41112ee1,-1.1877393,0.6373288,-0.12318005,-0.3384073,0.5915457
f4cff3785,-1.7656463,1.2157401,1.4144896,0.13722225,-1.0410494
f4e83a15e,-1.0381018,0.70126027,0.13987364,-0.2725444,0.42949682
f58143fd5,-2.3715074,-0.24056542,0.63856167,0.5956468,1.0103151
f594a2e18,-2.3342893,0.8616544,0.90412074,0.6112245,-0.43051997
f5dc6f316,-2.0403883,1.1141315,1.144972,0.37963673,-0.58381855
f5e310e82,-1.6932861,-0.23300454,0.85367703,0.34101084,0.5178632
f72ec09ba,-3.52503,0.2611268,0.092157125,1.1829139,1.8010851
f7554df6d,-1.4873159,0.6604126,0.360299,-0.27105737,0.13709213
f77452d59,-2.620824,0.63203555,0.38484427,1.5860223,0.08584225
f775ef952,-2.0996602,-0.7587668,1.0440388,1.5023999,0.11032286
f7af4ce3d,-3.2226725,-1.0047508,0.751084,1.0819426,2.043675
f895c20f3,-1.984137,0.58727145,1.4842987,1.1979963,-1.5768735
f904be121,-0.92905325,0.6391476,0.74767387,0.31943172,-0.91849333
f90f6ca1a,-0.5747377,0.8581471,0.43453205,-0.7916741,-0.1876505
f95db0cb5,-2.5253444,-0.78049344,0.59097433,0.7257162,1.8647712
f97c8edc4,-1.6274263,1.9933764,1.1800996,0.52516204,-1.8684624
f98d0ea9b,-2.3702796,-0.28163993,0.19599326,0.8294112,1.9215628
f9f914ed3,-1.9825407,-0.25220641,0.6437625,0.60886663,0.6831642
fa773690e,-0.92204714,1.0465584,0.72187614,-0.036868647,-0.80960315
fab063ed4,-1.0599049,0.74905854,0.20141473,0.21887203,-0.3321127
fbc6507e7,-1.2749814,0.66286916,0.42119977,0.23286451,-0.29843023
fbcadae16,-1.3549261,-0.34349853,0.6504257,0.062786385,0.65939516
fc9773fa5,-1.3679265,0.88750684,0.86296123,0.11594522,-0.7892295
fcd19b26b,-1.4756991,0.8583198,0.5605855,0.1657804,-0.3487848
fcd21f3ec,-1.9562626,0.10318056,0.81137836,0.44988528,0.267121
fce6f8dff,-1.7151306,0.47268257,0.6423719,1.1264598,-0.5625825
fd68d0b58,-0.9661701,-0.11571527,0.81532884,0.17552964,-0.21327719
fd71f9fb4,-2.9259722,-0.4234943,1.036066,1.738875,0.66479397
fd7ae9b79,-1.8064396,-0.6879476,0.58862007,-0.04597153,1.9876734
fd8bb16c6,-1.6713095,0.4305456,0.9234437,0.28698587,0.007763974
fd9375e71,-1.3283836,-0.29684228,0.48726946,0.2838846,0.82741475
fdbc1c567,-3.6198027,-0.7514882,0.6330199,1.4695215,1.954113
fe3fe601e,-1.3544626,0.2737995,0.40995198,0.49652842,0.19898832
fe74d6173,-0.90346295,0.86250246,-0.6541477,-0.123230144,0.9490249
fe88a5777,-1.5936928,-0.35174048,0.13854082,0.83319885,0.7703003
ffe0f06ab,-2.2667263,1.0458376,1.4454006,0.22113596,-0.8297829
fff4a6420,-1.9696972,-0.1370661,0.8128026,1.5922683,0.025483575
0073c33d0,-1.0778446,0.77479285,1.5479231,0.21534611,-1.5295874
0142670c8,-2.092936,-0.33912256,0.7547185,0.46128574,1.47964
01c62e03b,-1.934271,-0.021694534,1.0693467,0.67407,-0.042680487
01e410583,-3.1032217,-0.26174876,1.0107061,0.7317572,1.973463
01e5e057b,-1.7999717,-0.8172486,0.46228582,0.7131749,1.2134353
026ebf139,-1.8530533,0.52429324,0.7175593,0.81366104,-0.16492026
029b05087,-2.3103383,0.86868906,0.4774655,1.3479642,-0.86567473
03c323fcf,-2.130962,1.0553352,0.8447522,0.9620879,-0.8272145
047c20d1a,-3.404081,-0.38281867,0.051595666,0.91224277,3.0068867
04e7d89c0,-0.53648055,1.4749944,0.70332325,-0.29749745,-1.5931482
059cfed40,-2.5195427,0.49523187,0.86200607,0.76047814,0.06483219
062e2772c,-1.7097915,-0.3036961,0.671592,0.6285439,0.37810802
063495ecd,-2.4544983,-0.48234633,0.72235096,1.0457897,1.085063
0644da7d9,-1.4815476,0.45190588,0.921579,-0.1142119,0.08687081
066521b34,-2.095943,0.24021152,1.6030747,0.9489438,-0.8514789
06b533b04,-1.9349267,0.06549717,0.9351116,-0.5924315,1.3933667
06cc44fad,-1.0645292,1.2750307,1.1380583,-0.2610389,-1.322658
0792dbfa4,-1.7746786,0.013106711,0.41282687,0.65841395,0.06959957
07a3f2bd1,-1.9355152,0.0033378527,0.07943578,0.8564658,1.0115806
07cfb3380,-2.368034,-0.048898198,1.0557038,0.6241336,0.40375695
07dd9a0a5,-2.8575218,-0.37279025,0.9095622,0.35700166,1.9462615
07eb56db1,-1.6896933,1.7520128,0.9196771,0.29293472,-1.3437334
08e703dfc,-2.4193563,-0.42216846,0.9167533,0.75395584,0.901944
094c2c3bf,-2.180662,-0.21155167,1.4122198,1.0369548,-0.120908484
09b5921e9,-2.2632878,0.024832465,1.0956686,0.960234,0.294772
0b051c8b3,-3.5703833,-0.71384686,0.8243242,0.80089396,3.019267
0c4c55b39,-1.222271,0.6119332,1.2819288,0.009374816,-0.7946856
0c5d5968b,-0.90712243,0.9511399,0.40447158,0.23468624,-0.9568283
0c64a0f1b,-2.2590015,0.13503218,1.1007776,0.46544525,0.41610485
0d4c495dd,-1.9535261,-0.9911188,0.1742728,1.0348091,1.73942
0db02527a,-1.7467482,-0.4580256,1.05347,0.7991273,0.1714195
0deeed2d9,-1.832495,-0.07540617,0.9081586,0.44957337,0.5866465
0e5d845dc,-2.532065,0.4313544,1.3552938,1.0140002,-0.16158389
0fe8ffc8e,-1.604476,0.36462405,0.6271372,1.0393227,-0.63052076
104910cb4,-1.4739064,0.16179496,1.6515548,0.65089893,-0.97520494
106128c56,-2.7475858,-1.4868863,0.38823128,1.3633649,2.4507992
1069c72a9,-1.3170995,0.22846167,1.4907618,0.25001907,-0.73351836
10fa4505d,-2.4861898,-0.3379248,2.2595363,1.1696004,-0.64226806
115d6458f,-3.5411627,0.21193415,0.71798784,1.4973313,1.2069567
1169ea6c5,-1.4956129,1.1218147,0.05142328,0.48337886,-0.35305402
119903786,-1.9650728,0.74033207,1.8321412,1.099744,-1.585445
12ceeda09,-1.1158669,-0.33420852,1.168552,0.27729186,-0.13422972
12ffabf23,-1.2351544,0.584962,1.2705469,-0.3065863,-0.79940706
133cc5f19,-2.0330381,-0.4312971,1.4867041,0.40953034,0.3100401
1368f0b22,-1.3951162,0.6306724,0.34128258,-0.5284372,1.0536748
145883970,-2.980939,-0.30644292,1.15232,1.0368093,1.0012033
14a9958e0,-1.6007047,0.98227465,0.4620406,-0.06564514,0.09171989
14dcf6ec8,-1.27231,0.22887899,1.1714203,0.85400707,-0.90016013
151481179,-0.52924645,0.66442066,0.13671193,-0.12786724,-0.4452136
166650836,-2.5981598,-0.046215348,1.7627451,0.7705552,-0.21123096
16d4039e7,-0.8036223,0.7396863,1.2126305,-0.14473477,-0.89639753
16ffedcf8,-3.3019617,-0.17668435,0.56814814,1.8120679,1.135471
17ac391be,-0.32574758,1.0174491,0.59094524,-0.18947269,-1.3636816
18286db6a,-2.3705058,0.47637057,0.8017267,0.70829606,0.11217946
18427ab22,-1.0053507,0.6079309,0.8750034,0.86509985,-1.5942228
184ea777b,-2.544585,-0.5431036,0.9725954,0.6442576,1.2397039
187b92014,-1.8404139,0.85487455,1.1428132,0.4588543,-0.53513277
19272319c,-2.5707023,-0.47241887,0.79576945,0.98547214,1.0667632
19caeb6b5,-3.0555234,-0.28893387,0.791333,1.0007213,1.8208357
19cf5ba9d,-1.4594852,0.88887763,0.4168691,0.4347958,-0.49565566
1a54d4e92,-2.0737891,-0.34344262,0.9358578,1.056242,0.45604822
1ae9a98d3,-1.8180538,0.27500865,1.3849814,1.3754976,-1.002518
1b231e001,-2.8215992,-1.247771,0.69566953,0.960089,2.368579
1b5fd0e44,-2.4465053,-0.7360935,0.3311715,0.9727078,1.578485
1b8ef81e3,-1.9999298,-0.28577924,1.0763376,1.6817994,-0.1799496
1bbb46822,-2.0287807,0.3536376,0.6059421,0.24402992,0.5865383
1c2a20543,-1.9196516,-0.317152,0.9990791,0.9306187,0.24354112
1caf9686d,-0.8451632,0.76072764,0.21257256,0.35149422,-0.64972335
1d1c1d51d,-3.427019,-1.23241,0.15563196,1.8601519,2.7251763
1dd6be0bc,-1.7329013,-0.049527414,0.72180176,0.34978747,0.65953004
1e5b2baa8,-1.2496669,0.6585391,0.91843927,-0.09138794,-0.21334344
1e72112bc,-1.3319699,1.8665364,0.22906588,-0.17865111,-0.6105812
1e8b70d35,-2.5463936,0.72195375,1.1482612,1.1828548,-0.73664004
1eb041ff3,-1.8088789,0.13827765,0.07529614,0.6270516,0.67037743
1f949d065,-2.7148805,-0.92368066,0.5614852,0.8063101,2.1018863
1f983f20b,-1.9310286,0.6546426,0.92516387,-0.33560327,0.473699
201aad926,-2.7121456,0.1538238,-0.46864414,1.4586251,1.4737337
20559d623,-2.269381,-0.5154182,1.0282797,0.5158313,1.292477
219bf9c22,-2.8181908,-1.328888,0.2598792,1.3333329,2.6954134
22cf2902d,-2.1063423,0.36961558,1.2465522,-0.39555764,0.0767444
22e9d72ce,-1.2978005,0.6099139,1.3810236,-0.39451638,-0.41430876
23367e78c,-1.3265334,0.26172522,1.3123423,0.58700985,-1.137221
23874f644,-1.7634898,0.91395724,0.8081925,0.4206165,-0.30732182
2391fcc9d,-1.62567,-0.45047137,0.3942698,0.043667253,1.3589941
23bf0ed46,-1.8603824,0.941409,1.4128059,0.6187858,-0.8508154
2401dd6df,-2.095099,1.1142614,1.1770047,0.20958678,-0.34702995
2430b50b4,-3.1799934,-1.247454,0.56714666,0.8789048,2.7030816
2455effb8,-2.9734082,-0.07855951,0.33950567,1.6962874,0.8913884
24737dbd5,-2.4034708,-0.8056016,1.355117,1.4422872,0.48140323
25fc96414,-1.5643699,-0.45438197,0.21604675,1.2122056,0.9045963
26e7f93e8,-2.0642912,0.33343947,1.4224578,1.0484486,-0.70062613
27058d03f,-2.6306326,0.88388085,0.93832934,1.3151278,-0.53437364
2716a01b4,-3.4833202,-0.92928505,0.47759706,1.3016582,2.908293
281e2d7e8,-2.1124673,-0.7656355,0.36109674,0.75237554,2.0645962
2907a1335,-2.476246,0.07849132,0.8121809,0.2589938,1.0715144
296bafb6e,-1.7646413,0.7469876,0.05403796,0.6530144,0.30672225
29bcccb7c,-2.8680975,-0.27340707,1.0955923,1.3259938,0.26261425
2ac979cf7,-2.521084,0.0935409,0.65729445,0.95128316,0.88724935
2ad6c7675,-1.8158782,0.3493647,0.26238197,0.9773013,0.20274666
2b0b80ef6,-2.1461039,-0.20479292,1.5378059,1.7798251,-1.401065
2b38b60d2,-1.5853603,0.25328246,0.5690289,1.6576078,-0.9236926
2b3ec0f96,-0.8006078,-0.008396357,0.4995576,0.42336202,0.08284674
2b666036a,-1.3086586,1.2300868,0.7819121,0.9008638,-1.5869201
2b6fe231b,-1.070787,0.6834423,-0.022772742,0.10751106,0.08877392
2ba019cb8,-1.3562095,0.84650004,0.9778413,0.47001144,-1.0049474
2c4089e4f,-2.8486803,-1.9439423,0.67159265,0.76179695,3.6365547
2c5b817a7,-1.8872435,0.846984,0.78442097,0.44950274,-0.08976262
2ca3bc8f5,-1.8345213,0.24955747,1.6047809,0.65642446,-0.502972
2d00520ed,-0.85537905,0.24807942,0.96038616,0.08399077,-0.6173367
2d70f6a57,-0.17007786,1.1417785,0.5276736,-0.29988012,-1.7108184
2db6c996b,-1.4603856,0.89199597,1.2180216,0.4254556,-1.2524476
2ddbad288,-1.7104223,1.3329974,1.2521974,0.077386364,-1.2811073
2dfaf69b5,-2.4285831,1.1049321,0.44012174,0.9052148,-0.28693822
2e41f018c,-1.1134968,0.63821787,0.59641623,0.06232587,-0.2739506
2e5d8fd10,-2.663311,-1.4913532,0.77082264,1.0296524,2.3245847
2edfe6ec8,-1.6754335,0.4573343,0.12327421,0.027748201,1.009621
2f0e90bdd,-1.5095245,0.2882711,0.6145217,0.32825327,0.30181977
2f8890a94,-2.5366724,0.07979545,1.4359065,0.86084837,-0.11022435
303ecdb58,-2.7485456,-0.14854535,0.12577057,0.96306044,1.8994193
308034707,-2.643335,-0.31547126,0.77644765,1.1611508,1.0778702
30eb1004f,-2.6356509,-0.59648424,-0.0029484238,1.7677344,1.4399993
310045474,-2.7301447,-0.6147072,1.1673489,1.3327799,0.5712882
314e041cc,-1.7687408,1.1714756,1.2289042,0.09350626,-0.71618134
3183085f4,-1.6029941,0.30214995,-0.107230626,-0.023570482,1.3789481
31ac53fd2,-1.3022599,0.46074602,0.5677097,0.06152344,0.302172
31d921827,-2.8356934,-0.7832428,0.34329322,1.2921693,2.0155745
31eb7b312,-2.0882754,-0.15436277,0.11202207,1.2638779,0.88469106
3268dcfd0,-2.1625843,-0.18821284,0.44625998,1.0672437,0.63035756
326c9c979,-1.8405901,-0.26195237,0.81920844,0.60345596,0.2996685
32acc8a7a,-0.4868167,1.2181783,0.2512425,-0.31687865,-0.7446168
3335796f3,-1.8622338,0.49542847,0.3786013,-0.063806154,0.8894791
34090e9d6,-2.7841167,-0.69831145,0.9410233,1.7596005,0.9052312
343c1f526,-2.0124493,0.16647266,0.047775388,0.08378446,1.7519845
36010cec4,-0.9869448,-0.1312182,0.46706027,-0.2586556,0.3666574
36bec0c95,-2.4995039,-0.3889528,0.72004277,0.52957356,1.4764075
36e7f8d83,-2.1523254,0.24505234,0.01536385,0.7323186,0.92852205
373b98352,-1.8386167,0.09132469,0.118287444,-0.040708672,1.9147996
382d948b1,-2.8432667,-1.0283902,0.9146746,2.1106198,0.8560612
38fd4509d,-2.9446883,0.061219133,1.2609142,1.0261143,0.53019464
3a5fb3c1f,-2.6706998,-0.04446248,0.4062417,0.9521795,1.304698
3a64a5704,-1.3806542,0.7153765,0.2709638,-0.042612083,0.44883603
3a93093cc,-2.0115893,-0.31632575,0.74206054,0.71671295,0.729906
3aa13a0b0,-1.4216754,-0.08231627,1.2847036,-0.020050865,0.11147953
3b6f9b47b,-1.5972558,1.7271538,1.166064,0.14845957,-1.7092854
3bedb1ef9,-2.2474828,0.77262115,1.3187102,0.40305907,-0.36155862
3bf6cdab0,-1.9681327,-0.14299795,1.1586237,0.7228151,0.011232473
3cf06742b,-1.2224219,0.7883604,0.271114,-0.10479927,0.5717401
3cfec8730,-2.4273856,0.4733296,0.58930206,1.1293387,0.2984999
3d0b85658,-1.7085749,-0.36285853,0.74967384,0.55969083,0.57357126
3d889fe46,-1.8970835,0.58785814,0.26797408,-0.10868968,1.1888708
3e768f382,-0.70183766,0.69073814,0.74999696,-0.050077435,-1.0331193
3e82e76cb,-0.97758156,0.8470528,0.4464888,-0.34387937,-0.10732142
3e9a56447,-1.8598381,0.25032896,0.156278,0.7848517,0.61655396
3ee05e0d5,-2.1262145,-0.72839195,0.4946394,1.040771,1.4176599
3ee76f8a2,-1.6383646,0.440058,1.1103088,1.2464656,-1.4552238
3effb8d44,-2.9933503,-0.51373,0.29587385,1.3425475,1.9845619
3f3e1f288,-2.5087974,-0.07850764,0.52036977,1.1452445,1.2878503
3feae3fb7,-2.1893759,1.4651716,1.1781433,1.3605822,-1.6165862
400e57095,-1.6147228,0.8743958,0.5729401,0.036872085,0.3698129
402799b02,-2.7922523,0.22099502,1.1688293,0.78529984,0.6297545
4036e0e12,-2.558493,0.08194361,1.1648909,1.0603366,0.40697682
406f92f52,-1.5138769,0.65292513,0.045327462,-0.09348048,0.6379376
407ef0ea0,-1.6542963,-0.48709473,0.3033859,0.40756023,1.1620735
42bec87cd,-1.6046503,0.27749762,0.35495374,0.39139283,0.6496615
437b06047,-2.467201,-0.33915517,0.088701546,0.77896035,2.138291
43cd2eb4e,-2.8577714,-0.8105725,0.42502403,0.8955052,2.4487886
4463deb9a,-1.0904982,1.1364747,0.66007674,-0.048117228,-1.0392956
449290a8b,-1.0077251,1.4848766,1.2180336,-0.30096132,-1.3714334
44dcffea3,-2.3505108,-0.53461266,0.16387627,0.07002947,2.5199106
459729cda,-1.3144388,1.0175428,-0.019180244,0.02089047,0.1505417
45b295426,-0.56667143,0.844022,0.5241528,-0.19042496,-0.81192404
45d384cb1,-2.9968235,0.3096325,0.20353985,0.43603894,1.6830531
46bb277b5,-2.7285624,0.25937092,-0.027435673,0.51700276,1.8859268
470e49e41,-2.2979732,2.2254317,0.1718284,0.9606846,-0.9776009
474ee7e00,-2.8582165,-0.5305775,1.5021858,0.80348074,0.95244735
474f23a3a,-2.9785917,-0.37982097,1.4463928,0.95898646,0.8234573
476d40031,-1.7094296,0.75638694,0.43143162,0.83189017,-0.52002275
4a5a05ef7,-1.3582022,0.27051482,0.19997454,-0.27375042,1.0838169
4ad9ea6f0,-2.415724,-1.2204229,0.22535098,0.93044716,2.471931
4b3efcfe0,-2.124105,1.2015891,1.0445802,0.32265568,-0.65871423
4b8ab594e,-1.4008688,0.5196336,0.33555543,-0.07798952,0.4395504
4c48a8f2f,-0.2544956,1.1166757,0.7893606,-0.42213723,-1.4101567
4effbea00,-2.2788923,0.26898316,0.77624327,0.25442278,0.82280755
4f66a72ef,-0.81634575,0.66818154,0.7675364,0.039795782,-0.71183246
50418fb29,-1.942121,1.1699839,1.3787314,0.40272248,-1.5094815
5043a32cb,-1.9215561,-0.43062255,0.13240163,0.5483001,1.6907786
505034c5a,-2.0942173,0.55436724,1.2262008,1.5055746,-1.2846226
50503b223,-1.1518384,1.0939027,0.9628903,-0.07769383,-0.8911265
50b022696,-1.3111874,1.2868195,0.7602521,-0.05589284,-0.69860315
511b4a044,-2.6859188,0.17115119,0.50468826,1.2235816,0.8319043
51337d3a4,-1.5820111,0.43948668,0.5046766,0.032000538,0.3998
515d9508a,-1.7262477,1.3489807,1.0714325,0.5559663,-1.1014673
5163abb6e,-1.6165525,0.49535125,0.35039333,1.603308,-0.70964307
51741c1b7,-2.1253095,-0.9314847,0.64838445,0.4666703,2.0551028
51c04983b,-2.274093,-0.41029742,0.72929734,1.2244147,0.71797055
5220e701f,-1.7672803,-0.29482874,0.9004482,0.062024694,1.1832207
532ccd0c5,-2.1279118,-1.0221056,0.32081154,0.50432664,1.7965645
534104c8e,-2.7583969,-0.074849196,1.1205952,0.5612669,1.0033455
54b0c0564,-2.4802778,-0.00871595,0.88786227,1.7385944,-0.10813487
554c80a2a,-1.236622,1.3028718,0.74153084,0.89311,-1.7273155
5573e21b6,-0.8459756,0.72847474,0.44252315,0.14999773,-0.6385955
55f8f6120,-1.4208163,1.0842699,0.93033695,0.09138091,-0.7312951
55fcdea2f,-0.6526008,1.8242579,0.80541676,-0.38361284,-1.6712735
56937e269,-1.06376,1.0998691,0.62862235,-0.20712903,-0.38798112
56b63bfb3,-3.2338476,-1.24649,0.6589201,1.0640405,2.9448004
56f9dbc59,-0.73659027,0.95295304,0.75213724,0.04896715,-1.0455321
57184a406,-1.3819404,0.6075946,1.1026671,0.509998,-1.1717265
57189db08,-1.0366876,0.5515442,0.45196596,-0.08234204,-0.007827461
573f51aca,-2.7809432,0.09769765,1.130997,0.8395996,0.6039532
57aecbbcf,-1.4632326,0.2354503,0.80064213,0.5214801,0.04721009
57f322839,-1.4305167,0.59113735,0.75933003,-0.17867164,-0.08068331
581100fe5,-0.49976835,1.1812471,0.89402306,-1.059746,-0.8745294
584ba2890,-2.9960294,-1.2790799,0.2827446,0.45311782,3.6047668
58906d012,-2.2609472,-0.44390592,0.61669046,0.55204314,1.2561134
5893f7a9e,-2.257875,-0.47191575,0.11086118,0.36912432,2.072332
5a358b56f,-2.9781892,-0.806903,0.8987372,1.3147793,1.7624346
5ada2f8b6,-1.4916052,1.0568687,1.0966635,0.17090292,-0.9295012
5adb9d9b3,-0.83506805,0.74744296,-0.30292925,-0.27859497,0.38949805
5af078de1,-0.9058073,0.7660641,0.6578312,-0.21777347,-0.41787764
5b7fd5349,-1.7574692,0.31907183,0.45026085,1.50315,-0.63381153
5b8ee289f,-1.0095797,1.0275314,0.83353984,0.11914359,-1.0142665
5bda8f113,-1.5210537,0.60798866,0.9814707,0.22534965,-0.44318715
5c30eceb2,-2.1158938,-1.1932613,0.2376669,1.106737,1.9464511
5c881b941,-1.8469075,1.0227171,-0.91202766,0.12844302,1.694317
5cbe99be7,-2.387257,0.38573778,0.89660716,1.1282448,0.09166765
5e8cbcc56,-2.4943416,-0.92895305,0.6582605,1.4240565,1.2576033
5eb152e2a,-2.871105,-0.49496135,0.64036477,1.2664323,1.6690257
5ecdd04af,-2.451074,0.6494907,1.2724988,1.2718766,-0.8332187
5f0bfe5a9,-3.1732323,0.26804253,-0.09241694,0.8339486,2.2047405
5f68fcd05,-1.4142836,-0.3509674,0.97685635,0.44688725,0.013131395
5fc6599fc,-0.80697465,0.48813203,0.40641484,-0.16857883,0.14239931
6003cc8cf,-2.0126362,-0.3092783,-0.062971674,0.3605996,2.02199
610ece7bd,-2.8562558,-0.39118633,0.5409931,0.7218033,2.0821383
6114449db,-1.7981415,1.0172629,0.73702675,1.044786,-1.2075303
61b6e170c,-0.82973117,3.3017027,0.5814445,0.060045246,-3.3427715
61d4dc56b,-1.945443,0.28142008,0.64037716,0.41930947,0.40011892
62887c0ea,-2.955343,-0.20424893,0.80670595,1.4446609,0.89304066
62b9cb163,-2.1773994,1.033056,0.6553471,0.78697664,-0.4887616
63647ce22,-1.8691025,0.22468847,0.3149013,0.5419826,0.9204294
63dad490d,-2.211483,-0.32418662,1.0879002,0.67000926,0.8791597
640e18ef0,-1.885013,0.88539356,1.0353913,1.4960583,-1.6526242
644d07ccb,-2.221668,0.40073004,0.5343371,0.6839599,0.5332646
646fe5d09,-1.9202893,0.23838761,0.45699424,0.28999722,1.0160071
64a0deeb0,-0.9045582,1.6265819,0.48740792,-0.017103806,-1.5155509
64c2d93c9,-2.0818694,-0.060832493,0.68952984,-0.104065254,1.3656945
65dc47112,-1.2435,1.9337888,1.4184326,-0.24065214,-1.8267565
65f56897d,-1.4345274,0.30641922,0.380247,0.3557454,0.41063556
672bc370b,-2.1895006,0.13060173,1.4304142,0.86427164,-0.09930653
675bb16b8,-2.3275127,-0.33305508,0.8035128,1.0097383,0.60193014
67e7da152,-2.5106823,-0.30287766,1.8873827,1.2527802,-0.35216436
685b2cbe4,-0.8500785,0.5814453,0.59729904,-0.23101549,-0.3969079
687be6419,-0.9018739,1.0894523,0.44675454,0.28983918,-0.9266975
6914ade58,-1.3898668,1.496811,1.1342323,0.11719957,-1.3871418
694a730b4,-1.5647587,0.6789191,0.9005703,0.49471363,-0.37467995
69c1801cb,-3.2065792,-0.22903427,0.934108,0.9016644,1.6879761
69c8c9463,-3.112157,-2.2844677,0.36269397,0.9708682,4.0159473
6a8ce175d,-2.3001413,0.08321639,0.2981336,0.8440711,1.0765936
6ab1ff108,-1.4546176,0.19994271,0.83412683,0.75094366,-0.33674666
6ae4fc251,-2.337909,0.014497474,1.0386969,0.47482297,0.7315879
6aee1d8da,-1.6264873,0.8598983,0.7090932,-0.076202095,0.0986092
6b7f2c603,-2.3372014,-0.35026765,0.7602023,0.6804721,1.1611325
6bf08dced,-2.452335,0.6448083,1.7985356,0.45228568,-0.37589428
6c3222742,-2.5186806,-0.49478874,0.52099144,1.6246111,1.0264333
6c3a05812,-1.6805187,0.00608211,1.6295396,0.5439011,-0.66611433
6c929fefb,-1.6971328,0.17111538,0.7859113,0.8063281,-0.17399652
6cdc6cab4,-0.8456096,1.8060464,1.2086883,-0.2294521,-2.1733668
6d5b6616f,-1.7248808,0.16601442,1.1908691,0.5368852,-0.309291
6da65afb8,-1.7421829,0.95018446,-1.1071005,-0.092581585,1.4851505
6dbc5c968,-1.6042798,0.8138061,1.0269885,0.5403573,-1.2225852
6dcce539c,-1.2802266,-0.21963966,0.5843371,0.38787058,0.322326
6e3457b81,-1.0425187,0.17989513,0.35531253,0.20370646,0.20379323
6e3aad5f3,-2.0733104,0.54333365,0.7950287,0.66053265,-0.39215198
6ef02d7e9,-2.5072322,0.056615315,1.252458,0.90944636,0.16445076
6f1e6e8ed,-1.3166851,1.377997,1.4854503,0.27172443,-1.4867548
6f665c704,-3.0622997,-0.7695351,1.0777454,1.772784,1.3443592
6f85ce1a9,-1.6491219,-0.269984,-0.08751321,0.8738337,1.2529513
703f1a4c4,-1.4719645,1.0215478,1.2814435,0.32959932,-1.4441136
707b0c535,-1.8206121,0.76711404,0.58982396,0.7733885,-0.5360233
70aeba909,-3.4401412,-0.14143309,1.0380932,2.014188,0.45997447
70c30b53f,-2.0887978,-0.885834,0.5390981,0.80917674,1.700835
7125e101b,-1.4410563,0.92342377,0.3833238,0.44120002,-0.34310636
714e287c7,-2.8974183,-0.2190687,0.6300457,0.59285927,1.96856
71ad8e81d,-0.78430694,0.39239174,1.0033047,0.04645052,-0.9310433
71ec53012,-1.6298069,0.124690495,0.70708436,0.35758355,0.39863306
71edb3344,-1.7280931,-0.33292538,0.061939,0.09312414,2.1510181
72b996452,-2.371522,-0.6993541,0.4951009,1.0744135,1.2541826
730393b07,-0.8276313,0.44955292,0.6471676,-0.16469875,-0.45444348
731a2ef80,-2.6921518,-0.37504074,0.48522633,1.1090136,1.4313126
733f9942b,-2.267162,-1.2242346,0.31040522,1.142057,2.0004663
7395e5c70,-1.11063,0.43076077,0.8994195,0.20807953,-0.577951
747359fcb,-1.5815783,0.42151076,0.90792626,0.045795035,0.03572934
74f987b01,-2.538588,0.068482086,0.6181438,1.9217628,-0.24309146
759e2e94e,-0.7918725,0.1412498,0.61773723,-0.43417624,0.36806682
75f3eb3f8,-2.445705,-0.4114649,0.27009666,1.13112,1.1356442
765039f34,-2.515238,-0.67533106,1.7853409,1.338118,-0.27571008
76f668025,-1.0337946,0.33522597,0.70565,0.48233643,-0.61334264
771156bfd,-1.1160884,0.96520305,1.4508163,-0.31734517,-1.3032842
77322d6cb,-2.13183,0.38896036,1.3532985,0.41616905,-0.1785964
7759517e2,-2.5617244,1.101432,1.530151,0.43012077,-0.7162642
77d38bd16,-3.825665,-1.6189545,1.0998838,1.8956163,2.478903
77d4eba90,-2.7886794,0.12357302,0.68251485,1.1149948,0.26767126
782eb0d9d,-1.9379896,1.0930414,2.065376,0.5712496,-1.8533834
785150e60,-3.0562263,-0.572536,0.9355428,1.2445469,1.4358925
78631549e,-2.4624865,-1.48668,0.78493565,1.2051859,1.8588147
78c3c7f21,-3.3699875,-0.7492317,0.99699175,1.2852795,1.9398464
78ccb8039,-1.5437646,0.6652119,0.803144,0.51327753,-0.54125607
790e639ed,-1.1377543,1.4615308,0.765174,0.0059858486,-1.332451
791c8a511,-1.3603029,-0.04609353,0.5686176,-0.20721383,0.7488862
7977491da,-1.1688919,-0.12389254,0.40160972,0.3725853,0.18117103
7993d67e3,-3.524443,-0.21915889,0.9039615,1.0779979,1.8448896
7a6bc9e55,-0.42582363,0.27481762,0.45605522,-0.2008156,-0.28182992
7b660c6af,-0.78915274,0.092134416,0.92597467,-0.41222295,0.17262258
7beb8f666,-2.2124999,0.83567476,0.56828034,0.1722246,0.5012989
7beccedcb,-2.2217808,0.7067183,1.5221074,0.78673786,-0.99225247
7bf5ab7bd,-1.941726,0.42779619,0.38481873,0.65632385,0.5375388
7c542e43e,-1.8037559,1.0052619,0.39225632,0.52664137,-0.48277304
7cd55a3dc,-1.6376212,0.3879372,0.27782917,0.27284014,0.6905761
7cd5e5195,-2.1604443,0.033592068,0.6053045,1.1923608,0.11894988
7d52177d6,-0.6379503,0.17161128,-0.08884612,0.523944,-0.12186537
7d967671a,-2.077822,-1.0279672,-0.23649476,1.0103384,2.0621083
